user_id,timestamp,dwell_mean,dwell_std,dwell_cv,flight_mean,flight_std,flight_cv,timing_entropy,total_duration,wpm,dg_th,dg_he,dg_qu,dg_br,dg_ow,dg_fo,dg_ju,dg_ov,dg_er,dg_la,dg_sp,tg_the,tg_bro,tg_own,tg_ove,tg_ver,kd_e,kd_o,kd_t,kd_h,kd_r,kd_u,kd_space,backspace_rate
user6,2026-02-28T10:14:21.477255,138.42,42.42,0.3065,369.74,301.77,0.8162,1.7927,51892.71,9.02,171.94,163.61,231.05,531.67,1375.44,184.73,192.82,543.52,214.17,150.71,163.85,335.55,760.93,1782.34,669.15,339.79,178.54,110.81,129.53,153.76,127.17,73.73,126.56,0.1026
user6,2026-02-28T10:14:34.549910,140.22,32.63,0.2327,283.25,157.01,0.5543,2.2559,11896.54,35.3,164.09,164.81,241.05,322.31,251.38,161.6,213.35,297.08,250.27,160.17,219.25,328.9,540.96,470.03,509.38,462.56,165.53,115.62,144.61,125.2,156.2,92.81,124.04,0.0
user6,2026-02-28T10:15:23.013549,145.36,36.42,0.2505,334.58,272.75,0.8152,1.4653,14721.71,29.34,162.01,213.39,225.21,521.38,1385.1,242.06,190.14,327.86,0.0,142.6,127.94,375.4,850.12,1577.16,524.68,0.0,148.63,102.41,174.97,159.25,180.02,94.21,134.42,0.0278
user6,2026-02-28T10:15:44.349304,145.2,46.45,0.3199,404.54,360.72,0.8917,1.393,20226.86,23.14,173.28,212.64,0.0,371.57,0.0,221.54,194.87,334.33,279.97,153.71,176.18,377.89,661.08,0.0,534.4,480.05,201.3,108.48,177.86,138.3,158.77,89.04,136.54,0.1026
user6,2026-02-28T10:16:00.284174,133.31,38.12,0.2859,338.74,250.62,0.7399,1.8193,14904.66,28.98,191.96,171.46,225.08,343.16,328.79,164.1,203.03,339.28,254.98,170.67,172.93,363.42,625.13,526.73,473.07,388.77,179.26,104.52,147.35,113.68,147.41,89.73,131.1,0.0278
user6,2026-02-28T10:16:36.807001,143.98,45.61,0.3168,354.34,282.17,0.7963,1.613,17716.77,25.74,216.53,162.34,314.91,293.73,363.6,187.16,178.82,393.79,299.08,194.68,212.43,378.87,810.21,539.33,590.78,496.06,201.12,115.73,150.94,133.44,193.61,88.56,128.41,0.1053
user6,2026-02-28T10:17:55.794686,152.5,32.97,0.2162,217.43,73.17,0.3365,2.3277,11616.31,37.19,157.9,250.83,230.72,250.68,0.0,181.67,198.36,290.46,254.11,178.17,154.88,408.73,429.45,0.0,502.72,466.36,177.34,147.95,163.38,153.25,171.28,97.54,134.45,0.0278
user6,2026-02-28T10:18:38.441140,152.71,33.56,0.2198,261.06,134.65,0.5158,2.0252,11225.37,37.42,170.53,191.31,288.32,276.38,462.3,242.09,250.66,363.51,266.95,171.53,167.46,361.84,520.2,624.37,575.15,478.58,184.38,126.67,177.67,130.82,156.1,103.62,135.38,0.0
user6,2026-02-28T10:18:54.622178,135.87,39.03,0.2872,294.83,191.09,0.6481,2.0322,15331.1,30.53,164.82,175.91,243.66,277.2,287.75,245.64,191.19,0.0,264.59,267.75,275.34,327.76,499.33,466.53,0.0,426.19,167.16,121.18,161.83,117.18,144.86,94.54,131.59,0.1282
user6,2026-02-28T10:19:27.159405,143.94,41.2,0.2862,297.81,177.53,0.5961,2.2122,13699.27,32.41,175.83,193.88,257.35,284.41,236.24,247.68,198.61,348.7,257.17,191.44,226.91,369.7,527.96,471.81,468.87,377.34,157.63,122.24,123.28,122.38,155.64,92.85,140.1,0.0541
user6,2026-02-28T10:22:25.186606,139.25,33.75,0.2423,302.82,222.42,0.7345,1.8805,17158.27,24.48,159.29,136.77,180.99,397.56,280.38,180.94,188.31,297.79,244.14,187.04,167.98,297.05,590.22,472.75,478.41,424.76,181.23,116.65,164.8,142.52,159.96,83.31,119.28,0.0857
user6,2026-02-28T10:22:38.207628,127.24,33.57,0.2638,254.8,177.45,0.6964,1.985,10956.25,38.33,178.71,140.21,219.47,295.01,459.86,137.99,194.75,343.86,237.13,230.8,150.85,318.92,482.52,604.8,513.09,406.36,150.68,108.13,148.3,116.07,145.95,91.88,103.65,0.0
user6,2026-02-28T10:23:15.951591,141.01,34.49,0.2446,264.64,164.95,0.6233,1.9374,11115.02,37.79,220.48,251.88,554.22,338.61,240.59,212.34,198.19,319.3,225.84,185.23,160.12,472.36,585.27,410.88,476.05,382.59,152.11,115.92,178.65,132.81,157.0,92.32,124.86,0.0
user6,2026-02-28T10:23:27.149765,138.14,32.2,0.2331,232.02,113.37,0.4886,2.1988,9744.74,43.1,145.31,231.69,219.72,380.36,645.52,155.94,192.18,307.85,246.9,181.34,151.46,377.0,597.75,814.38,451.14,390.2,158.64,117.37,147.12,127.38,152.33,86.05,129.93,0.0
user6,2026-02-28T10:24:14.834637,133.39,28.93,0.2169,295.56,212.5,0.719,1.733,12413.51,33.83,241.52,160.83,201.7,351.41,189.33,203.97,208.79,338.47,252.89,189.49,216.61,402.35,620.93,407.06,508.41,422.83,146.27,121.66,137.24,110.44,128.27,90.29,123.16,0.0
user6,2026-02-28T10:24:32.360122,122.54,28.95,0.2362,313.98,220.16,0.7012,1.6717,16326.89,28.66,391.0,169.79,230.0,350.3,258.92,192.72,194.8,329.71,0.0,204.52,203.44,560.8,588.06,401.08,593.62,0.0,135.47,116.75,129.38,98.64,132.92,87.55,115.55,0.1282
user6,2026-02-28T10:24:45.376223,128.72,29.84,0.2319,290.26,205.14,0.7068,2.1006,12190.85,34.45,200.9,155.84,232.8,388.08,160.56,177.4,195.53,376.37,248.78,173.54,190.35,356.73,610.93,484.78,562.33,434.74,140.59,116.87,147.34,110.42,131.64,91.95,119.63,0.0
user6,2026-02-28T10:25:00.514987,127.43,29.54,0.2318,306.36,211.6,0.6907,1.8582,14092.74,31.51,153.37,215.17,0.0,363.96,212.7,221.73,218.44,352.3,242.14,227.53,137.29,413.68,603.74,417.05,509.76,399.6,150.07,106.96,115.69,123.26,135.93,91.04,126.63,0.0541
user6,2026-02-28T10:25:14.041515,139.34,30.73,0.2206,289.47,204.62,0.7069,1.6542,12157.58,34.55,176.0,173.01,273.84,229.49,969.81,231.15,207.03,364.3,253.86,178.95,209.4,349.01,453.2,1100.37,530.68,420.24,168.24,122.71,156.93,110.5,155.32,97.43,129.77,0.0
user6,2026-02-28T10:25:28.966273,134.53,29.62,0.2202,309.91,202.91,0.6547,1.8415,13635.98,31.68,161.25,184.01,256.68,295.66,985.43,238.49,200.8,342.51,275.81,234.08,166.86,345.27,508.27,0.0,508.32,441.63,166.72,121.67,148.79,128.62,145.55,106.8,113.74,0.0278
user6,2026-02-28T10:25:48.003743,125.15,35.25,0.2817,377.27,320.32,0.8491,1.3313,18108.93,25.18,190.73,189.65,379.51,312.46,0.0,259.95,184.32,340.76,266.83,201.56,160.08,380.38,576.99,0.0,549.67,475.74,155.06,107.63,124.99,124.19,148.56,90.71,114.76,0.0789
user6,2026-02-28T10:26:22.629240,137.72,39.33,0.2856,330.36,260.16,0.7875,1.8442,16517.87,27.61,202.87,190.14,243.97,815.38,142.28,286.5,193.11,356.69,294.68,191.08,162.58,393.0,1068.4,412.29,536.15,474.15,162.48,108.29,148.66,114.95,159.57,92.7,127.49,0.1053
user6,2026-02-28T10:26:41.250818,135.02,36.04,0.2669,339.79,224.34,0.6602,1.6505,17669.13,26.49,238.07,184.52,229.13,300.63,240.26,175.07,199.4,341.93,251.48,202.19,273.95,348.13,528.12,0.0,510.86,420.41,170.21,118.83,158.51,109.84,163.39,101.64,122.76,0.1282
user6,2026-02-28T10:27:07.283994,131.94,38.04,0.2883,314.95,221.16,0.7022,1.8098,18946.41,25.33,135.34,216.57,275.51,248.01,564.94,195.66,176.66,469.39,240.0,289.9,183.7,351.9,499.27,0.0,641.91,412.52,171.13,129.28,150.99,149.61,149.35,97.75,130.4,0.15
user6,2026-02-28T10:27:20.098917,126.39,36.07,0.2854,267.33,116.42,0.4355,2.459,11227.75,37.41,194.19,203.83,236.03,288.84,397.93,237.39,181.9,329.86,250.96,208.92,182.23,398.02,567.96,571.94,507.52,428.62,151.48,112.12,152.37,118.96,144.97,100.38,103.23,0.0
user6,2026-02-28T10:27:33.340714,139.78,35.96,0.2572,280.52,188.64,0.6725,1.4917,12342.98,35.0,151.13,217.84,246.38,402.09,777.55,176.67,199.27,346.52,242.4,173.09,160.83,368.97,651.88,938.06,509.34,405.22,164.88,126.52,160.35,129.74,140.34,93.29,110.7,0.0278
user6,2026-02-28T10:27:45.539820,134.16,35.4,0.2639,266.04,128.63,0.4835,2.3204,11173.68,37.59,144.42,209.98,232.4,318.71,292.84,235.03,478.03,401.02,244.28,247.0,209.28,354.4,545.44,441.18,563.62,406.88,159.27,116.06,148.92,114.81,146.89,96.9,111.89,0.0
user6,2026-02-28T10:28:03.372503,122.23,31.67,0.2591,279.81,157.45,0.5627,2.3182,16169.39,26.72,171.64,235.42,169.15,337.18,480.89,139.86,200.73,344.2,260.77,194.88,279.52,407.06,501.56,632.73,476.3,392.87,145.35,108.83,112.33,118.96,156.55,98.52,106.57,0.0278
user6,2026-02-28T10:28:20.008771,130.81,35.88,0.2743,314.9,233.25,0.7407,1.6618,15115.42,29.37,189.34,483.74,240.47,307.56,804.05,164.4,206.56,353.82,254.57,259.08,203.04,673.08,502.26,972.86,546.82,447.56,163.99,110.22,143.59,115.17,153.46,90.25,117.89,0.0811
user6,2026-02-28T10:28:33.464807,134.9,31.35,0.2324,299.43,151.51,0.506,2.32,12576.01,33.4,239.59,206.21,212.06,352.77,244.87,206.35,198.65,353.06,289.67,372.54,190.98,445.8,590.84,962.64,527.69,464.3,161.67,125.45,156.44,112.81,173.27,92.33,118.42,0.0
user6,2026-02-28T10:28:47.651248,134.62,38.58,0.2866,275.67,173.83,0.6306,1.7779,13232.0,33.56,149.24,195.74,219.08,326.81,188.84,186.02,204.2,344.99,250.88,176.68,261.97,344.98,548.57,401.65,510.88,416.77,158.1,102.99,146.04,104.21,166.0,97.54,116.56,0.0811
user6,2026-02-28T10:29:14.638690,128.72,34.92,0.2713,295.76,168.81,0.5708,2.301,12421.72,33.81,161.21,210.79,624.77,631.67,324.07,517.24,195.89,346.47,239.69,328.19,164.86,372.0,834.08,497.86,523.86,417.07,143.63,105.34,131.93,112.94,153.4,82.83,121.68,0.0
user6,2026-02-28T10:29:35.320744,127.88,38.26,0.2992,360.3,242.75,0.6738,2.0996,19456.06,24.67,176.13,185.64,0.0,330.73,302.01,190.15,202.61,357.29,248.16,271.11,173.37,361.78,533.15,0.0,491.57,382.44,153.64,114.61,97.57,104.21,151.63,91.82,118.4,0.15
user6,2026-02-28T10:30:04.390206,146.36,77.76,0.5313,237.76,175.19,0.7368,2.046,27570.14,25.68,252.91,475.53,191.33,353.04,336.95,227.8,191.38,312.57,278.2,189.02,152.08,907.14,552.97,508.55,531.29,496.92,157.8,118.36,140.99,128.08,151.46,94.33,115.71,0.5085
user6,2026-02-28T10:30:17.250178,136.33,35.27,0.2587,286.7,167.4,0.5839,2.127,12041.5,34.88,193.3,370.23,305.43,670.12,248.01,213.92,189.35,325.47,253.51,213.92,149.2,563.53,828.38,459.85,504.98,433.03,173.22,107.72,159.33,124.09,142.92,89.49,115.18,0.0
user6,2026-02-28T10:30:32.931477,128.37,32.22,0.251,320.27,243.33,0.7598,1.3643,14732.45,29.32,152.58,201.15,233.06,549.67,245.89,187.46,198.84,356.54,239.17,187.15,228.19,353.73,725.33,445.07,562.06,444.68,125.63,114.71,117.22,102.68,133.45,93.6,117.98,0.0556
user6,2026-02-28T10:30:46.794705,142.08,33.67,0.237,280.71,158.91,0.5661,2.1076,11790.01,35.62,180.39,236.13,207.75,317.41,592.16,190.98,196.09,362.92,258.95,191.62,172.14,416.52,548.15,744.34,553.18,449.21,170.46,131.22,113.95,152.25,159.78,90.24,118.14,0.0
user6,2026-02-28T10:30:58.985324,142.3,36.66,0.2576,271.41,173.54,0.6394,1.845,11399.15,36.84,146.84,207.12,771.27,302.99,323.68,201.62,185.78,332.04,265.34,257.55,155.81,353.97,515.77,536.42,563.81,497.11,168.26,136.23,127.25,98.15,165.21,99.1,129.49,0.0
user6,2026-02-28T10:31:14.503702,142.8,33.21,0.2326,286.92,143.65,0.5007,2.2669,13771.96,32.24,191.36,185.13,234.39,298.52,266.59,222.21,197.82,331.21,247.87,177.69,242.16,376.49,501.51,632.75,501.92,418.59,160.67,121.09,148.68,135.46,165.57,98.79,122.63,0.0811
user6,2026-02-28T10:31:27.596082,141.19,31.84,0.2255,291.64,195.27,0.6696,1.6149,12248.79,34.29,228.79,178.78,237.94,339.96,378.95,187.26,217.92,334.64,261.07,246.01,166.98,407.57,501.45,588.36,500.22,426.65,158.16,131.89,126.13,131.29,174.88,101.15,131.67,0.0
user6,2026-02-28T10:31:59.826860,135.83,31.54,0.2322,292.5,188.37,0.644,1.7057,12869.85,33.57,156.47,221.44,210.39,276.97,295.43,847.33,192.11,332.24,239.7,219.92,159.87,377.91,454.61,697.7,520.24,427.7,151.18,123.54,133.09,109.13,159.77,97.45,117.26,0.0278
user6,2026-02-28T10:32:39.255842,145.18,32.97,0.2271,342.45,290.77,0.8491,1.3615,15068.0,28.67,260.75,201.26,630.44,326.45,293.07,0.0,180.26,357.52,258.82,196.03,135.6,462.01,574.33,463.07,495.07,396.37,178.2,129.28,161.16,155.77,178.06,97.82,130.27,0.0278
user6,2026-02-28T10:32:51.137827,140.02,34.44,0.246,265.0,162.72,0.614,1.739,11129.88,37.74,198.37,177.81,228.14,330.99,277.42,231.94,186.7,327.95,253.38,194.55,138.84,376.18,570.99,489.12,526.77,452.2,169.21,113.51,152.06,137.26,154.39,87.85,127.81,0.0
user6,2026-02-28T10:33:06.700030,134.15,36.53,0.2723,332.12,220.93,0.6652,1.8884,14613.17,29.56,178.37,371.28,216.72,754.86,383.06,250.86,182.27,327.78,252.92,232.69,151.65,549.65,1244.16,681.69,484.36,409.51,161.7,112.56,135.71,93.07,156.91,95.57,126.15,0.0278
user6,2026-02-28T10:33:31.839043,144.39,33.68,0.2332,395.72,332.97,0.8414,1.4226,22281.56,20.47,237.49,197.49,233.23,331.22,398.83,308.57,190.2,363.36,0.0,157.13,211.93,434.98,538.07,613.98,546.81,0.0,182.66,125.58,142.41,132.63,158.83,95.48,131.01,0.1053
user6,2026-02-28T10:34:20.357714,137.99,37.91,0.2748,284.78,166.08,0.5832,1.9733,12530.14,33.52,243.49,222.39,181.08,399.8,294.57,198.8,178.27,366.01,273.08,266.9,179.98,465.88,617.12,452.71,581.51,488.58,175.98,118.09,145.76,115.37,157.25,97.53,119.59,0.0286
user6,2026-02-28T10:34:50.478531,138.77,43.03,0.3101,325.19,228.4,0.7023,1.7677,14308.58,30.19,241.36,322.49,273.62,368.22,362.89,231.76,458.82,343.24,252.09,191.84,164.51,563.85,0.0,578.41,492.25,401.1,164.9,91.97,165.52,125.44,152.15,98.16,125.19,0.0278
user6,2026-02-28T10:35:04.036396,141.44,32.79,0.2318,286.66,194.93,0.68,1.7887,12039.9,34.88,163.81,223.69,250.97,320.69,619.23,195.71,194.51,324.87,252.3,182.1,233.27,387.5,592.48,735.43,480.52,407.96,158.36,132.88,144.1,135.12,162.54,99.64,121.06,0.0
user6,2026-02-28T10:35:18.600600,144.82,42.52,0.2936,305.18,196.61,0.6442,1.741,13427.87,31.28,184.41,177.57,211.07,1193.57,501.69,163.31,186.48,336.18,271.8,174.44,180.86,361.97,1525.72,986.44,502.72,438.35,175.51,125.29,150.96,144.72,155.97,104.48,122.55,0.0286
user6,2026-02-28T10:35:32.526854,146.85,37.75,0.2571,309.13,179.82,0.5817,2.2063,12983.39,32.35,222.59,181.67,717.75,847.96,541.82,232.85,186.31,330.29,276.65,203.21,277.58,404.26,1102.9,696.77,539.76,486.13,171.19,130.72,179.81,127.15,155.12,96.83,127.73,0.0
user6,2026-02-28T10:35:49.032421,152.09,38.6,0.2538,338.66,231.36,0.6832,1.9117,15578.26,27.73,190.43,198.89,215.59,322.52,272.9,0.0,179.54,351.61,274.13,194.04,174.82,389.32,558.57,520.09,528.8,451.32,168.4,135.14,133.57,118.61,186.92,103.52,131.73,0.0556
user6,2026-02-28T10:36:05.645565,146.97,40.05,0.2725,289.12,165.42,0.5722,2.103,13877.62,32.86,219.64,196.57,283.22,276.97,244.03,261.01,215.95,0.0,255.45,192.51,155.35,416.21,488.78,541.58,0.0,465.27,161.41,146.09,141.28,121.85,161.83,89.1,124.98,0.0789
user6,2026-02-28T10:36:20.302470,144.05,35.62,0.2473,290.2,185.64,0.6397,1.9121,12768.82,33.83,198.5,171.49,189.13,410.43,539.28,193.38,194.49,0.0,275.45,220.83,144.58,369.99,675.42,724.26,0.0,871.76,163.14,142.1,132.61,110.48,161.61,101.49,138.79,0.0278
user6,2026-02-28T10:36:33.374379,146.14,33.67,0.2304,284.74,183.25,0.6436,2.0077,11959.21,35.12,200.9,187.81,215.7,308.28,383.04,228.99,200.98,359.32,267.83,200.27,297.74,388.7,561.17,841.93,547.64,456.15,160.97,133.57,133.57,118.4,166.09,111.95,128.66,0.0
user6,2026-02-28T10:36:49.103890,147.18,30.26,0.2056,332.0,236.84,0.7134,1.8788,14608.12,29.57,182.57,395.49,794.94,342.64,495.66,200.6,192.12,371.09,261.8,213.32,255.67,578.06,560.87,661.33,551.84,442.54,169.64,129.37,132.14,130.44,157.9,96.93,131.8,0.0278
user6,2026-02-28T10:37:23.722901,139.51,34.94,0.2504,262.9,152.0,0.5782,1.889,11041.82,38.04,163.88,276.24,202.29,280.19,287.26,220.15,210.18,357.55,260.35,198.81,152.63,440.12,468.4,447.77,556.4,459.2,159.18,116.74,118.58,119.14,158.43,98.61,127.6,0.0
user6,2026-02-28T10:37:38.469417,140.66,37.73,0.2682,293.95,196.18,0.6674,1.6992,12933.92,33.4,184.82,162.52,184.44,285.97,279.52,233.72,181.65,369.62,250.28,249.22,152.0,347.34,500.33,485.67,541.07,421.73,150.17,124.4,121.16,103.27,163.27,97.45,124.12,0.0278
user6,2026-02-28T10:37:55.035006,139.07,38.47,0.2766,301.07,176.88,0.5875,2.3835,15424.75,28.01,186.52,273.85,0.0,319.92,0.0,178.67,217.17,345.43,235.63,202.95,154.2,460.37,591.89,2741.93,491.39,381.59,169.24,121.25,128.99,117.19,149.92,89.1,130.2,0.0278
user6,2026-02-28T10:38:21.797055,129.07,41.38,0.3206,355.02,283.99,0.7999,1.6923,25561.51,22.53,195.82,190.49,0.0,310.65,273.06,196.35,209.25,353.88,239.72,678.3,305.95,386.31,0.0,474.3,1210.96,1096.8,165.05,119.97,135.75,103.15,148.0,101.2,127.26,0.3125
user6,2026-02-28T10:38:42.363989,130.41,37.63,0.2885,323.25,282.83,0.8749,1.1479,18102.04,27.18,195.77,303.33,193.82,278.33,834.42,241.51,196.31,345.74,232.33,199.35,150.84,499.1,487.84,1074.72,539.67,426.27,153.68,114.76,132.46,127.53,161.69,83.37,119.41,0.1707
user6,2026-02-28T10:39:10.812654,128.34,32.52,0.2534,290.17,215.89,0.744,1.7045,12767.38,33.84,237.22,157.68,177.52,346.57,248.36,208.41,193.6,426.3,240.18,215.43,129.6,413.27,502.19,466.67,573.25,387.13,164.66,115.52,140.62,100.1,157.61,96.26,118.8,0.0278
user6,2026-02-28T10:39:25.800097,136.1,36.98,0.2717,321.95,223.03,0.6927,2.0651,13521.93,31.06,189.42,386.91,260.53,282.57,311.82,191.04,186.64,451.69,246.02,336.52,156.85,576.33,440.59,671.37,640.46,434.8,155.85,115.55,132.02,118.39,158.49,102.11,118.79,0.0
user6,2026-02-28T10:39:40.803331,130.03,32.32,0.2486,279.77,151.42,0.5412,2.4239,12309.78,35.09,164.89,216.4,578.5,323.25,334.85,215.01,189.5,336.41,246.81,231.13,142.08,381.29,495.16,488.41,534.71,445.1,153.16,110.34,121.25,115.1,146.4,85.15,114.3,0.0278
user5,2026-02-28T18:15:30.712977,103.68,20.07,0.1936,385.7,271.29,0.7034,1.7563,16199.48,25.93,272.73,248.79,321.0,378.55,498.77,261.3,238.32,433.58,252.16,261.41,227.96,521.51,700.18,757.21,725.02,543.59,116.19,96.2,101.82,104.12,109.18,97.41,105.06,0.0
user5,2026-02-28T18:16:02.721412,117.26,18.91,0.1612,394.09,299.62,0.7603,1.4324,18436.28,22.78,215.55,230.68,480.19,388.11,269.79,288.71,1035.88,396.54,242.88,237.21,284.01,446.24,851.1,533.84,656.33,502.67,139.29,107.84,109.0,121.58,122.27,97.55,110.75,0.0
user5,2026-02-28T18:16:19.178781,116.85,19.4,0.166,319.91,152.02,0.4752,1.9936,13436.04,31.26,261.47,231.63,428.22,364.14,379.13,395.72,217.8,387.28,255.68,224.86,209.83,493.1,646.36,611.65,664.59,532.99,130.88,114.22,122.18,130.13,123.58,100.52,116.91,0.0
user5,2026-02-28T18:16:40.399710,109.99,25.14,0.2286,361.83,230.85,0.638,1.8762,18771.45,23.65,263.72,168.96,1036.82,317.96,0.0,274.16,227.46,390.67,247.54,255.29,217.24,432.68,567.15,2783.64,628.28,485.14,122.07,106.75,111.12,95.89,87.52,88.04,107.3,0.0541
user5,2026-02-28T18:16:57.165647,106.84,21.67,0.2028,340.82,177.95,0.5221,1.9354,14996.29,28.81,245.83,216.84,378.33,0.0,643.8,318.65,213.6,423.71,243.16,224.61,216.17,462.68,0.0,980.05,709.79,529.24,99.59,103.7,107.62,107.57,125.23,89.72,112.08,0.0278
user5,2026-02-28T18:17:13.935827,109.96,21.22,0.193,351.01,192.97,0.5498,2.1495,14742.3,28.49,220.43,232.84,1038.32,312.65,283.0,234.19,209.78,375.32,221.43,282.0,293.66,453.28,679.12,545.91,605.75,451.86,113.66,105.13,126.78,118.41,118.13,89.36,106.06,0.0
user5,2026-02-28T18:17:30.340521,107.4,20.73,0.193,331.08,156.43,0.4725,2.1794,13905.46,30.2,260.54,199.78,460.2,575.49,300.55,290.82,209.19,367.12,217.58,223.83,256.97,460.32,922.74,594.65,633.16,483.62,111.06,103.59,110.77,107.14,113.96,90.87,109.73,0.0
user5,2026-02-28T18:17:49.570348,117.35,19.91,0.1697,374.58,277.01,0.7395,1.5245,15732.42,26.7,251.69,209.26,531.17,321.82,306.95,306.02,213.88,363.73,237.61,286.66,229.59,460.95,628.17,1284.76,609.62,483.51,140.59,103.6,119.27,125.54,113.66,92.25,113.04,0.0
user5,2026-02-28T18:18:07.838250,121.34,21.17,0.1745,368.88,193.63,0.5249,2.193,15493.17,27.11,253.47,582.73,847.78,759.65,516.66,599.48,234.54,378.83,235.18,287.35,215.79,836.2,1059.77,824.4,644.47,500.82,121.72,109.95,119.2,121.08,155.77,96.04,123.49,0.0
user5,2026-02-28T18:18:28.410956,115.99,25.19,0.2172,405.16,243.26,0.6004,2.0,18637.38,23.82,320.85,415.88,339.3,285.28,1145.95,310.38,206.13,667.65,253.5,250.42,233.18,871.95,670.88,1371.57,960.35,546.21,133.17,104.2,127.83,104.51,131.88,97.93,115.47,0.0541
user5,2026-02-28T18:18:43.672150,115.79,23.01,0.1988,318.31,128.64,0.4041,2.0197,13369.0,31.42,244.91,231.47,360.93,354.34,338.75,404.11,331.45,319.14,237.79,251.31,210.1,476.38,651.49,668.61,545.58,464.23,128.49,100.49,95.07,125.83,113.55,92.83,117.63,0.0
user5,2026-02-28T18:19:01.320162,115.44,35.56,0.3081,365.4,234.9,0.6429,1.793,16077.42,26.87,227.3,221.7,339.16,281.51,300.72,319.15,210.15,347.91,231.5,241.26,219.05,449.0,604.75,577.78,619.75,503.34,124.16,107.59,94.31,122.44,118.52,100.97,109.29,0.0278
user5,2026-02-28T18:19:16.139674,109.04,19.35,0.1775,315.64,127.01,0.4024,2.2321,13256.97,31.68,238.47,226.51,331.3,393.72,308.15,334.68,211.62,419.86,232.63,269.17,214.46,464.98,790.29,581.9,758.99,571.75,124.59,94.57,90.52,110.97,121.83,96.63,111.13,0.0
user5,2026-02-28T18:19:48.769511,102.91,22.83,0.2218,340.27,226.23,0.6648,1.5284,14971.92,28.85,261.89,203.46,388.77,328.76,330.88,308.45,401.25,374.37,231.34,287.29,217.81,465.34,622.59,606.49,579.26,436.23,125.05,87.96,97.6,93.45,114.45,82.45,104.49,0.0278
user5,2026-02-28T18:20:08.092304,114.42,18.64,0.1629,385.96,282.57,0.7321,1.6693,17754.13,24.33,252.54,201.96,352.26,288.77,375.05,565.81,220.55,371.9,223.36,276.26,261.14,448.17,572.15,672.44,728.43,579.89,121.0,115.41,108.91,105.72,125.16,91.22,106.44,0.0556
user5,2026-02-28T18:20:22.806049,111.0,20.64,0.186,309.84,118.39,0.3821,2.1944,13013.2,32.27,239.59,215.62,296.38,272.68,312.37,338.0,216.49,364.75,248.75,238.37,232.82,455.21,582.98,616.88,582.29,466.29,122.1,99.16,104.19,119.13,117.19,89.09,103.49,0.0
user5,2026-02-28T18:20:38.616780,112.68,16.65,0.1477,324.13,115.36,0.3559,2.3032,13613.42,30.85,280.9,239.01,340.16,282.25,332.39,493.85,205.54,398.42,239.2,259.29,230.46,519.91,1011.89,628.94,631.85,472.63,115.78,134.06,101.67,117.89,114.68,94.28,105.21,0.0
user5,2026-02-28T18:21:17.076520,115.5,20.91,0.1811,308.19,107.83,0.3499,2.5376,13560.46,31.86,248.32,208.63,316.72,321.48,566.36,318.9,213.15,456.89,241.54,189.79,236.08,456.95,779.23,800.75,678.82,463.47,130.95,110.37,112.24,123.3,134.57,92.42,104.85,0.0278
user5,2026-02-28T18:21:31.378201,119.57,21.43,0.1792,298.98,106.14,0.355,2.4759,12557.21,33.45,244.47,196.46,326.66,291.42,649.64,265.79,199.12,351.49,246.3,154.85,230.24,440.92,604.73,846.46,558.43,453.24,137.38,105.98,115.79,124.63,128.99,95.7,112.24,0.0
user5,2026-02-28T18:21:45.436217,116.69,24.32,0.2084,291.65,93.19,0.3195,2.7055,12249.24,34.29,233.8,210.77,339.55,304.92,244.5,316.47,200.02,333.26,271.22,190.09,228.82,444.56,623.73,633.93,545.59,483.55,141.38,108.24,107.25,141.57,138.28,94.32,101.1,0.0
user5,2026-02-28T18:21:58.674258,112.71,22.9,0.2031,275.97,56.84,0.206,2.9813,11590.6,36.24,239.73,224.55,305.58,261.19,360.54,332.51,197.05,360.49,286.93,228.6,231.88,464.28,560.86,597.76,554.38,480.81,132.1,97.36,107.44,117.64,136.51,97.08,102.57,0.0
user5,2026-02-28T18:22:15.750645,108.57,23.12,0.2129,307.41,149.58,0.4866,1.8793,15500.49,27.87,231.11,226.67,0.0,302.53,321.27,349.32,205.06,333.76,269.29,237.71,225.39,457.78,602.86,572.59,549.15,484.68,128.33,94.99,83.2,115.07,124.76,98.79,99.4,0.0278
user5,2026-02-28T18:22:34.229821,108.43,20.96,0.1933,349.56,168.43,0.4818,2.225,16079.78,27.61,211.55,277.31,879.03,463.23,415.62,355.22,417.55,376.91,238.6,240.52,295.14,488.87,780.08,700.55,573.71,435.4,121.07,93.86,108.93,125.29,120.59,102.62,101.91,0.0541
user5,2026-02-28T18:22:50.153362,109.16,21.12,0.1935,314.49,159.28,0.5065,1.8874,13837.45,31.22,239.5,245.14,324.14,299.93,312.45,367.65,229.99,353.47,229.49,273.1,221.88,484.64,607.47,0.0,570.14,446.17,125.83,96.06,112.54,122.87,119.03,93.13,106.18,0.0278
user5,2026-02-28T18:23:04.322334,110.71,28.25,0.2552,302.57,94.32,0.3117,2.7936,12707.97,33.05,252.14,220.63,291.53,313.88,458.56,583.35,205.71,413.42,219.56,230.76,235.03,472.77,566.63,716.66,686.53,492.68,109.02,134.98,117.52,117.27,104.43,96.29,95.94,0.0
